category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
0032784	0.4074550635112097	0.019265645646695806	0.3578267603253213	0.4570833666970981	-2.3709473341673175	0.15881432382480423	-2.780053032340013	-1.9618416359946218	2163	0.17148885162645655	0.0
0033862	0.014481060096715319	0.0030941914938412644	0.006510422808580222	0.022451697384850415	-0.11377134075003893	0.025514260427118757	-0.17949607561029685	-0.048046605889781005	2151	0.010089412763010563	8.794486876517738e-07
0036211	0.3926065122317366	0.022066586214324144	0.3357629861436376	0.4494500383198356	-1.5234264309286372	0.18189504657153371	-1.991988070896908	-1.0548647909603663	2164	0.12771641146596202	0.0
0042026	0.45121441595991246	0.016575286669239336	0.4085164774999519	0.493912354419873	-2.974583714501967	0.136671997237508	-3.3266507793857873	-2.6225166496181465	2158	0.2557930768587875	0.0
0042254	-0.09969185738241666	0.022553789520015695	-0.15779041918597708	-0.04159329557885623	2.0971967836705394	0.18591106731519744	1.6182898742665908	2.576103693074488	2164	0.008956071342952288	1.999996036105332
0042450	0.1947282133568453	0.01444720684420204	0.15751220852618084	0.23194421818750974	-0.9299265634014015	0.11943296609086983	-1.2375858840514822	-0.6222672427513207	2065	0.08093510369587387	0.0
0042586	0.4002610898371604	0.018965840123301374	0.3514050856795361	0.4491170939947847	-2.929068654329698	0.15636457098227965	-3.3318637891800504	-2.5262735194793455	2156	0.17134473745016854	0.0
0042626	1.1005038112066303	0.031898961302698585	1.0183320868908787	1.182675535522382	-4.792467884537913	0.26294339302793795	-5.469810064977882	-4.115125704097945	2164	0.35505572553439635	0.0
0043022	0.15317137084743088	0.014289386049674125	0.11636191238347032	0.18998082931139143	0.2932227964651801	0.11778752344107009	-0.010197863919016448	0.5966434568493767	2164	0.050464235343597785	0.0
0043190	1.0298534617487962	0.033477778177246564	0.9436147051642091	1.1160922183333835	-5.987910366214479	0.27600398816952004	-6.6988966397391625	-5.276924092689795	2160	0.30483950851706776	0.0
0043565	1.9644790540883459	0.03723961777590464	1.8685497986976156	2.0604083094790764	-14.009645000390861	0.30777231014845297	-14.802466471333275	-13.216823529448448	2088	0.5715590158537668	0.0
0043952	0.09963877773897328	0.01388975789635336	0.06385876139796703	0.13541879407997953	0.3625026442332032	0.1144933853785006	0.0675676834981857	0.6574376049682207	2164	0.02324854658826392	5.773159728050814e-15
0046118	0.001711223386206376	0.0025387839505595913	-0.0048286840704351314	0.008251130842847884	-0.010923910001746667	0.020941372272187193	-0.06486888497490087	0.04302106497140754	2094	0.0002171230542533653	0.7488405953846042
0046872	1.0307361727150606	0.0218104268714497	0.9745525130942061	1.086919832335915	-3.8993319789613183	0.17978352306040565	-4.362454334364923	-3.4362096235577133	2164	0.5081222381036359	0.0
0046933	0.09439973410799121	0.009618821289663872	0.06962165046581707	0.11917781775016535	0.8737751529388965	0.07940259626337702	0.6692340649644373	1.0783162409133558	2094	0.04401369414722145	0.0
0046983	0.4701604126995785	0.026426154360246958	0.4020866390675823	0.5382341863315746	-3.0515125357429005	0.21794588691190553	-3.612941140427969	-2.490083931057832	2117	0.1301797218817533	0.0
0047429	0.14161550924424593	0.022524005212649845	0.08359367181645994	0.19963734667203192	-0.7250895811720297	0.18583405451176946	-1.2037981055943479	-0.24638105674971156	2101	0.018484809752609244	1.1766143614977409e-11
0048501	0.0012973066626464315	0.001065694019657988	-0.0014479211319925458	0.004042534457285409	-0.010037784540561371	0.008786177999768007	-0.03267097906796376	0.012595409986841017	2154	0.0006881435014531867	0.38929815829002745
0050511	0.06376767609223655	0.006278446412545602	0.04759439813351908	0.07994095405095401	-0.504986107737731	0.05182058445782541	-0.6384759333010892	-0.37149628217437275	2092	0.04703565150573574	0.0
0050660	1.3830489051341848	0.023864494627846837	1.3215739669728512	1.4445238432955183	-8.472829765966733	0.19671521999721642	-8.979568172679562	-7.9660913592539035	2164	0.6083826528077425	0.0
0050661	0.972815328167441	0.019036246019805046	0.9237779584204232	1.0218526979144589	-5.75360831211767	0.1569159281226711	-6.157823742961671	-5.349392881273669	2164	0.5470875099876168	0.0
0051082	0.5791602309800827	0.024114713376099575	0.5170407293232502	0.6412797326369153	-3.3087850011175126	0.19879681564491786	-3.820885598218821	-2.7966844040162044	2160	0.2109142859841534	0.0
0051083	-0.01072359548647489	0.00498196561988893	-0.023557138923308775	0.002109947950358992	0.10081266915795267	0.04108523831149204	-0.005022904732450817	0.20664824304835616	2094	0.0022098202004828815	1.9476380710757653
0051287	0.9004951184759998	0.017997888625343107	0.854132557377116	0.9468576795748836	-4.7659331217237915	0.14835673981918318	-5.148100083498007	-4.383766159949576	2164	0.5365824093056801	0.0
0051301	0.2694950907727459	0.015540910079906912	0.22946170640690572	0.3095284751385861	0.020947411271161176	0.12810384602733466	-0.3090480960952529	0.35094291863757526	2164	0.12210555767327702	0.0
0051536	1.0995915068319473	0.024148141895308936	1.0373858933096314	1.1617971203542632	-6.503630177562255	0.1993944347338738	-7.017270241436714	-5.989990113687796	2117	0.4950409374483601	0.0
0051539	0.8453250046030928	0.02350804566849543	0.7847682789610486	0.905881730245137	-4.064873918988578	0.19382893189603492	-4.564177247552764	-3.565570590424392	2159	0.3747911630434615	0.0
0051989	-0.020985385428157206	0.007628139812440169	-0.04063547358500308	-0.0013352972713113302	0.20292113783023716	0.06303541555537534	0.04054190735959029	0.365300368300884	2089	0.003613283943100787	1.9919179543118426
0052381	-0.006350249120178549	0.006306737425885661	-0.022596404729260014	0.009895906488902914	0.07543705429163354	0.05198965199995146	-0.058488289260241424	0.20936239784350852	2155	0.0004706776054824724	1.4755653533703796
0052906	0.0005519618015368904	0.0010607783951958132	-0.0021806033444875246	0.0032845269475613053	-0.003902452425097494	0.008743920561664375	-0.026426791791944924	0.01862188694174994	2162	0.0001253315843509073	0.8416719888978734
0055052	1.107622061420845	0.030813560946345738	1.0282463284230583	1.1869977944186316	-6.050019161211322	0.2540007465889642	-6.704325084424494	-5.395713237998151	2163	0.3741872873307227	0.0
0055085	1.2377737412856102	0.018996676559629888	1.1888383024680036	1.2867091801032169	-5.627218340877682	0.15658975674611722	-6.030593554255679	-5.223843127499684	2164	0.6625821015127323	0.0
0061710	0.23735947171114655	0.018676561251892525	0.18924864992627138	0.2854702934960217	-1.6221541398167756	0.15421912272585592	-2.01942259995858	-1.2248856796749708	2094	0.07167346254417939	0.0
0070006	0.7143335196555788	0.02175942210340581	0.6582812483172055	0.7703857909939521	-4.561396635323465	0.1794874500181969	-5.02375630657034	-4.09903696407659	2143	0.3348294711903471	0.0
0070403	1.8950771459766405	0.03446919297436709	1.8062845048746707	1.9838697870786102	-13.33147688445245	0.28473707280638794	-14.064959584001706	-12.597994184903193	2103	0.5899428233453801	0.0
0071555	0.5528326257367033	0.03970640569458276	0.4505489246674581	0.6551163268059486	-2.8947377688163383	0.32747307225797945	-3.7383084029528932	-2.0511671346797833	2123	0.08374199319094988	0.0
0071949	1.3839978529789743	0.028794374872843545	1.3098235433065293	1.4581721626514192	-9.481316474766349	0.23744304594849372	-10.092969761129668	-8.86966318840303	2155	0.5176141005639718	0.0
0071951	0.14497854619986356	0.010703658204433345	0.11740592266524326	0.17255116973448387	-1.1178961799189076	0.08823252031666931	-1.3451831522546478	-0.8906092075831674	2159	0.07838657073147381	0.0
0140359	1.1342948400660724	0.03133989819716291	1.0535632623101807	1.215026417821964	-5.008956812546563	0.2583350313796905	-5.674427853380646	-4.34348577171248	2164	0.3772962786330525	0.0
0140662	0.8142763589658303	0.02537614679662457	0.7489074048177253	0.8796453131139352	-5.915405300236019	0.20923973950467017	-6.454406869200049	-5.376403731271989	2158	0.32321638844760026	0.0
